Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
75.2	75.6	75.7	23.0	3	72
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 3e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Medium-Medium-Hard	20	48		5772.69	laag
Medium-Medium-Hard	20	49		5772.84	gemiddeld
Medium-Medium-Hard	20	50		5773.28	gemiddeld
Medium-Medium-Hard	20	51		5774.03	gemiddeld
Medium-Medium-Hard	21	43		5774.68	laag
Medium-Medium-Hard	21	44		5773.84	laag
Medium-Medium-Hard	21	45		5773.19	laag
Medium-Medium-Hard	21	46		5772.74	laag
Medium-Medium-Hard	21	47		5772.47	laag
Medium-Medium-Hard	21	48		5772.13	laag
Medium-Medium-Hard	21	49		5772.08	laag
Medium-Medium-Hard	21	50		5772.33	gemiddeld
Medium-Medium-Hard	21	51		5772.89	gemiddeld
Medium-Medium-Hard	21	52		5773.75	gemiddeld
Medium-Medium-Hard	21	53		5774.91	hoog
Medium-Medium-Hard	22	43		5774.56	laag
Medium-Medium-Hard	22	44		5773.63	laag
Medium-Medium-Hard	22	45		5772.89	laag
Medium-Medium-Hard	22	46		5772.34	laag
Medium-Medium-Hard	22	47		5771.99	laag
Medium-Medium-Hard	22	48		5771.83	laag
Medium-Medium-Hard	22	49		5771.87	laag
Medium-Medium-Hard	22	50		5771.93	laag
Medium-Medium-Hard	22	51		5772.29	gemiddeld
Medium-Medium-Hard	22	52		5772.96	gemiddeld
Medium-Medium-Hard	22	53		5773.93	gemiddeld
Medium-Medium-Hard	23	43		5774.62	laag
Medium-Medium-Hard	23	44		5773.6	laag
Medium-Medium-Hard	23	45		5772.77	laag
Medium-Medium-Hard	23	46		5772.13	laag
Medium-Medium-Hard	23	47		5771.68	laag
Medium-Medium-Hard	23	48		5771.43	laag
Medium-Medium-Hard	23	49		5771.38	laag
Medium-Medium-Hard	23	50		5771.52	laag
Medium-Medium-Hard	23	51		5771.69	laag
Medium-Medium-Hard	23	52		5772.16	gemiddeld
Medium-Medium-Hard	23	53		5772.95	gemiddeld
Medium-Medium-Hard	23	54		5774.04	gemiddeld
Medium-Medium-Hard	24	43		5774.86	laag
Medium-Medium-Hard	24	44		5773.74	laag
Medium-Medium-Hard	24	45		5772.81	laag
Medium-Medium-Hard	24	46		5772.08	laag
Medium-Medium-Hard	24	47		5771.54	laag
Medium-Medium-Hard	24	48		5771.2	laag
Medium-Medium-Hard	24	49		5771.06	laag
Medium-Medium-Hard	24	50		5771.11	laag
Medium-Medium-Hard	24	51		5771.36	laag
Medium-Medium-Hard	24	52		5771.64	laag
Medium-Medium-Hard	24	53		5772.23	gemiddeld
Medium-Medium-Hard	24	54		5773.12	gemiddeld
Medium-Medium-Hard	24	55		5774.33	gemiddeld
Medium-Medium-Hard	25	43		5774.84	laag
Medium-Medium-Hard	25	44		5773.62	laag
Medium-Medium-Hard	25	45		5772.6	laag
Medium-Medium-Hard	25	46		5771.77	laag
Medium-Medium-Hard	25	47		5771.14	laag
Medium-Medium-Hard	25	48		5770.71	laag
Medium-Medium-Hard	25	49		5770.47	laag
Medium-Medium-Hard	25	50		5770.43	laag
Medium-Medium-Hard	25	51		5770.59	laag
Medium-Medium-Hard	25	52		5770.96	laag
Medium-Medium-Hard	25	53		5771.35	laag
Medium-Medium-Hard	25	54		5772.05	gemiddeld
Medium-Medium-Hard	25	55		5773.06	gemiddeld
Medium-Medium-Hard	25	56		5774.39	gemiddeld
Medium-Medium-Hard	26	44		5773.78	gemiddeld
Medium-Medium-Hard	26	45		5772.66	gemiddeld
Medium-Medium-Hard	26	46		5771.74	gemiddeld
Medium-Medium-Hard	26	47		5771.01	gemiddeld
Medium-Medium-Hard	26	48		5770.48	gemiddeld
Medium-Medium-Hard	26	49		5770.15	gemiddeld
Medium-Medium-Hard	26	50		5770.02	gemiddeld
Medium-Medium-Hard	26	51		5770.09	gemiddeld
Medium-Medium-Hard	26	52		5770.36	gemiddeld
Medium-Medium-Hard	26	53		5770.83	gemiddeld
Medium-Medium-Hard	26	54		5771.34	gemiddeld
Medium-Medium-Hard	26	55		5772.15	gemiddeld
Medium-Medium-Hard	26	56		5773.29	gemiddeld
Medium-Medium-Hard	26	57		5774.73	gemiddeld
Medium-Medium-Hard	27	44		5774.21	gemiddeld
Medium-Medium-Hard	27	45		5772.99	gemiddeld
Medium-Medium-Hard	27	46		5771.97	gemiddeld
Medium-Medium-Hard	27	47		5771.15	gemiddeld
Medium-Medium-Hard	27	48		5770.52	gemiddeld
Medium-Medium-Hard	27	49		5770.1	gemiddeld
Medium-Medium-Hard	27	50		5769.87	gemiddeld
Medium-Medium-Hard	27	51		5769.85	gemiddeld
Medium-Medium-Hard	27	52		5770.02	gemiddeld
Medium-Medium-Hard	27	53		5770.41	gemiddeld
Medium-Medium-Hard	27	54		5771.0	gemiddeld
Medium-Medium-Hard	27	55		5771.62	gemiddeld
Medium-Medium-Hard	27	56		5772.55	gemiddeld
Medium-Medium-Hard	27	57		5773.8	gemiddeld
Medium-Medium-Hard	28	44		5774.91	gemiddeld
Medium-Medium-Hard	28	45		5773.6	gemiddeld
Medium-Medium-Hard	28	46		5772.48	gemiddeld
Medium-Medium-Hard	28	47		5771.56	gemiddeld
Medium-Medium-Hard	28	48		5770.84	gemiddeld
Medium-Medium-Hard	28	49		5770.31	gemiddeld
Medium-Medium-Hard	28	50		5769.99	gemiddeld
Medium-Medium-Hard	28	51		5769.87	gemiddeld
Medium-Medium-Hard	28	52		5769.96	gemiddeld
Medium-Medium-Hard	28	53		5770.25	gemiddeld
Medium-Medium-Hard	28	54		5770.74	gemiddeld
Medium-Medium-Hard	28	55		5771.45	gemiddeld
Medium-Medium-Hard	28	56		5772.18	gemiddeld
Medium-Medium-Hard	28	57		5773.24	gemiddeld
Medium-Medium-Hard	28	58		5774.61	gemiddeld
Medium-Medium-Hard	29	45		5774.48	hoog
Medium-Medium-Hard	29	46		5773.26	hoog
Medium-Medium-Hard	29	47		5772.24	hoog
Medium-Medium-Hard	29	48		5771.42	hoog
Medium-Medium-Hard	29	49		5770.8	hoog
Medium-Medium-Hard	29	50		5770.39	hoog
Medium-Medium-Hard	29	51		5770.17	hoog
Medium-Medium-Hard	29	52		5770.16	hoog
Medium-Medium-Hard	29	53		5770.35	hoog
Medium-Medium-Hard	29	54		5770.76	hoog
Medium-Medium-Hard	29	55		5771.37	hoog
Medium-Medium-Hard	29	56		5772.19	hoog
Medium-Medium-Hard	29	57		5773.04	hoog
Medium-Medium-Hard	29	58		5774.21	hoog
Medium-Medium-Hard	30	46		5774.32	hoog
Medium-Medium-Hard	30	47		5773.2	hoog
Medium-Medium-Hard	30	48		5772.29	hoog
Medium-Medium-Hard	30	49		5771.57	hoog
Medium-Medium-Hard	30	50		5771.05	hoog
Medium-Medium-Hard	30	51		5770.74	hoog
Medium-Medium-Hard	30	52		5770.63	hoog
Medium-Medium-Hard	30	53		5770.73	hoog
Medium-Medium-Hard	30	54		5771.04	hoog
Medium-Medium-Hard	30	55		5771.55	hoog
Medium-Medium-Hard	30	56		5772.28	hoog
Medium-Medium-Hard	30	57		5773.22	hoog
Medium-Medium-Hard	30	58		5774.38	hoog
Medium-Medium-Hard	31	47		5774.44	zeer hoog
Medium-Medium-Hard	31	48		5773.42	zeer hoog
Medium-Medium-Hard	31	49		5772.6	zeer hoog
Medium-Medium-Hard	31	50		5771.99	zeer hoog
Medium-Medium-Hard	31	51		5771.58	zeer hoog
Medium-Medium-Hard	31	52		5771.37	zeer hoog
Medium-Medium-Hard	31	53		5771.38	zeer hoog
Medium-Medium-Hard	31	54		5771.59	zeer hoog
Medium-Medium-Hard	31	55		5772.01	zeer hoog
Medium-Medium-Hard	31	56		5772.64	zeer hoog
Medium-Medium-Hard	31	57		5773.48	zeer hoog
Medium-Medium-Hard	31	58		5774.54	zeer hoog
Medium-Medium-Soft	26	53		5774.96	gemiddeld
Medium-Medium-Soft	26	54		5774.65	gemiddeld
Medium-Medium-Soft	26	55		5774.72	gemiddeld
Medium-Medium-Soft	27	53		5774.53	gemiddeld
Medium-Medium-Soft	27	54		5774.31	gemiddeld
Medium-Medium-Soft	27	55		5774.18	gemiddeld
Medium-Medium-Soft	27	56		5774.42	gemiddeld
Medium-Medium-Soft	28	52		5774.95	gemiddeld
Medium-Medium-Soft	28	53		5774.37	gemiddeld
Medium-Medium-Soft	28	54		5774.06	gemiddeld
Medium-Medium-Soft	28	55		5774.01	gemiddeld
Medium-Medium-Soft	28	56		5774.06	gemiddeld
Medium-Medium-Soft	28	57		5774.48	gemiddeld
Medium-Medium-Soft	29	53		5774.48	hoog
Medium-Medium-Soft	29	54		5774.07	hoog
Medium-Medium-Soft	29	55		5773.93	hoog
Medium-Medium-Soft	29	56		5774.06	hoog
Medium-Medium-Soft	29	57		5774.29	hoog
Medium-Medium-Soft	29	58		5774.9	hoog
Medium-Medium-Soft	30	53		5774.85	hoog
Medium-Medium-Soft	30	54		5774.35	hoog
Medium-Medium-Soft	30	55		5774.12	hoog
Medium-Medium-Soft	30	56		5774.15	hoog
Medium-Medium-Soft	30	57		5774.47	hoog
Medium-Medium-Soft	31	54		5774.9	zeer hoog
Medium-Medium-Soft	31	55		5774.57	zeer hoog
Medium-Medium-Soft	31	56		5774.51	zeer hoog
Medium-Medium-Soft	31	57		5774.73	zeer hoog
Medium-Soft-Medium	26	44		5774.65	gemiddeld
Medium-Soft-Medium	26	45		5774.44	gemiddeld
Medium-Soft-Medium	27	44		5774.38	gemiddeld
Medium-Soft-Medium	27	45		5774.02	gemiddeld
Medium-Soft-Medium	27	46		5773.91	gemiddeld
Medium-Soft-Medium	28	44		5774.44	gemiddeld
Medium-Soft-Medium	28	45		5773.92	gemiddeld
Medium-Soft-Medium	28	46		5773.66	gemiddeld
Medium-Soft-Medium	28	47		5773.66	gemiddeld
Medium-Soft-Medium	28	48		5774.95	gemiddeld
Medium-Soft-Medium	29	44		5774.83	hoog
Medium-Soft-Medium	29	45		5774.15	hoog
Medium-Soft-Medium	29	46		5773.73	hoog
Medium-Soft-Medium	29	47		5773.57	hoog
Medium-Soft-Medium	29	48		5773.68	hoog
Medium-Soft-Medium	30	45		5774.71	hoog
Medium-Soft-Medium	30	46		5774.13	hoog
Medium-Soft-Medium	30	47		5773.82	hoog
Medium-Soft-Medium	30	48		5773.77	hoog
Medium-Soft-Medium	30	49		5773.98	hoog
Medium-Soft-Medium	31	46		5774.87	zeer hoog
Medium-Soft-Medium	31	47		5774.39	zeer hoog
Medium-Soft-Medium	31	48		5774.18	zeer hoog
Medium-Soft-Medium	31	49		5774.24	zeer hoog
Medium-Soft-Medium	31	50		5774.56	zeer hoog
Soft-Medium-Medium	16	44		5774.99	gemiddeld
Soft-Medium-Medium	16	45		5774.82	gemiddeld
Soft-Medium-Medium	16	46		5774.93	gemiddeld
Soft-Medium-Medium	17	45		5774.73	gemiddeld
Soft-Medium-Medium	17	46		5774.66	gemiddeld
Soft-Medium-Medium	17	47		5774.89	gemiddeld
Soft-Medium-Medium	18	46		5774.87	gemiddeld
Soft-Medium-Medium	18	47		5774.9	gemiddeld
Hard-Medium-Hard-Medium	15	33	52	5774.94	laag
Hard-Medium-Hard-Medium	15	33	53	5774.95	laag
Hard-Medium-Hard-Medium	15	34	52	5774.75	laag
Hard-Medium-Hard-Medium	15	34	53	5774.66	laag
Hard-Medium-Hard-Medium	15	34	54	5774.77	laag
Hard-Medium-Hard-Medium	15	35	52	5774.76	laag
Hard-Medium-Hard-Medium	15	35	53	5774.57	laag
Hard-Medium-Hard-Medium	15	35	54	5774.58	laag
Hard-Medium-Hard-Medium	15	35	55	5774.81	laag
Hard-Medium-Hard-Medium	15	36	52	5774.96	laag
Hard-Medium-Hard-Medium	15	36	53	5774.66	laag
Hard-Medium-Hard-Medium	15	36	54	5774.58	laag
Hard-Medium-Hard-Medium	15	36	55	5774.7	laag
Hard-Medium-Hard-Medium	15	37	53	5774.96	laag
Hard-Medium-Hard-Medium	15	37	54	5774.77	laag
Hard-Medium-Hard-Medium	15	37	55	5774.79	laag
Hard-Medium-Hard-Medium	16	33	51	5775.0	laag
Hard-Medium-Hard-Medium	16	33	52	5774.8	laag
Hard-Medium-Hard-Medium	16	33	53	5774.8	laag
Hard-Medium-Hard-Medium	16	34	51	5774.82	laag
Hard-Medium-Hard-Medium	16	34	52	5774.52	laag
Hard-Medium-Hard-Medium	16	34	53	5774.42	laag
Hard-Medium-Hard-Medium	16	34	54	5774.54	laag
Hard-Medium-Hard-Medium	16	34	55	5774.87	laag
Hard-Medium-Hard-Medium	16	35	51	5774.84	laag
Hard-Medium-Hard-Medium	16	35	52	5774.43	laag
Hard-Medium-Hard-Medium	16	35	53	5774.24	laag
Hard-Medium-Hard-Medium	16	35	54	5774.25	laag
Hard-Medium-Hard-Medium	16	35	55	5774.48	laag
Hard-Medium-Hard-Medium	16	35	56	5774.92	laag
Hard-Medium-Hard-Medium	16	36	52	5774.54	laag
Hard-Medium-Hard-Medium	16	36	53	5774.25	laag
Hard-Medium-Hard-Medium	16	36	54	5774.16	laag
Hard-Medium-Hard-Medium	16	36	55	5774.28	laag
Hard-Medium-Hard-Medium	16	36	56	5774.62	laag
Hard-Medium-Hard-Medium	16	37	52	5774.85	laag
Hard-Medium-Hard-Medium	16	37	53	5774.45	laag
Hard-Medium-Hard-Medium	16	37	54	5774.26	laag
Hard-Medium-Hard-Medium	16	37	55	5774.28	laag
Hard-Medium-Hard-Medium	16	37	56	5774.52	laag
Hard-Medium-Hard-Medium	16	37	57	5774.97	laag
Hard-Medium-Hard-Medium	16	38	53	5774.85	laag
Hard-Medium-Hard-Medium	16	38	54	5774.55	laag
Hard-Medium-Hard-Medium	16	38	55	5774.47	laag
Hard-Medium-Hard-Medium	16	38	56	5774.61	laag
Hard-Medium-Hard-Medium	16	38	57	5774.96	laag
Hard-Medium-Hard-Medium	16	39	55	5774.86	laag
Hard-Medium-Hard-Medium	16	39	56	5774.89	laag
Hard-Medium-Hard-Medium	17	33	52	5774.83	laag
Hard-Medium-Hard-Medium	17	33	53	5774.83	laag
Hard-Medium-Hard-Medium	17	34	51	5774.76	laag
Hard-Medium-Hard-Medium	17	34	52	5774.46	laag
Hard-Medium-Hard-Medium	17	34	53	5774.36	laag
Hard-Medium-Hard-Medium	17	34	54	5774.48	laag
Hard-Medium-Hard-Medium	17	34	55	5774.81	laag
Hard-Medium-Hard-Medium	17	35	51	5774.69	laag
Hard-Medium-Hard-Medium	17	35	52	5774.28	laag
Hard-Medium-Hard-Medium	17	35	53	5774.09	laag
Hard-Medium-Hard-Medium	17	35	54	5774.1	laag
Hard-Medium-Hard-Medium	17	35	55	5774.33	laag
Hard-Medium-Hard-Medium	17	35	56	5774.77	laag
Hard-Medium-Hard-Medium	17	36	51	5774.81	laag
Hard-Medium-Hard-Medium	17	36	52	5774.3	laag
Hard-Medium-Hard-Medium	17	36	53	5774.0	laag
Hard-Medium-Hard-Medium	17	36	54	5773.92	laag
Hard-Medium-Hard-Medium	17	36	55	5774.04	laag
Hard-Medium-Hard-Medium	17	36	56	5774.38	laag
Hard-Medium-Hard-Medium	17	36	57	5774.94	laag
Hard-Medium-Hard-Medium	17	37	52	5774.51	laag
Hard-Medium-Hard-Medium	17	37	53	5774.11	laag
Hard-Medium-Hard-Medium	17	37	54	5773.92	laag
Hard-Medium-Hard-Medium	17	37	55	5773.95	laag
Hard-Medium-Hard-Medium	17	37	56	5774.18	laag
Hard-Medium-Hard-Medium	17	37	57	5774.64	laag
Hard-Medium-Hard-Medium	17	38	52	5774.93	laag
Hard-Medium-Hard-Medium	17	38	53	5774.42	laag
Hard-Medium-Hard-Medium	17	38	54	5774.13	laag
Hard-Medium-Hard-Medium	17	38	55	5774.05	laag
Hard-Medium-Hard-Medium	17	38	56	5774.18	laag
Hard-Medium-Hard-Medium	17	38	57	5774.54	laag
Hard-Medium-Hard-Medium	17	39	53	5774.93	laag
Hard-Medium-Hard-Medium	17	39	54	5774.53	laag
Hard-Medium-Hard-Medium	17	39	55	5774.34	laag
Hard-Medium-Hard-Medium	17	39	56	5774.38	laag
Hard-Medium-Hard-Medium	17	39	57	5774.63	laag
Hard-Medium-Hard-Medium	17	40	55	5774.84	laag
Hard-Medium-Hard-Medium	17	40	56	5774.77	laag
Hard-Medium-Hard-Medium	17	40	57	5774.91	laag
Hard-Medium-Hard-Medium	18	34	51	5774.88	laag
Hard-Medium-Hard-Medium	18	34	52	5774.58	laag
Hard-Medium-Hard-Medium	18	34	53	5774.48	laag
Hard-Medium-Hard-Medium	18	34	54	5774.6	laag
Hard-Medium-Hard-Medium	18	34	55	5774.92	laag
Hard-Medium-Hard-Medium	18	35	51	5774.71	laag
Hard-Medium-Hard-Medium	18	35	52	5774.31	laag
Hard-Medium-Hard-Medium	18	35	53	5774.11	laag
Hard-Medium-Hard-Medium	18	35	54	5774.12	laag
Hard-Medium-Hard-Medium	18	35	55	5774.35	laag
Hard-Medium-Hard-Medium	18	35	56	5774.79	laag
Hard-Medium-Hard-Medium	18	36	51	5774.74	laag
Hard-Medium-Hard-Medium	18	36	52	5774.23	laag
Hard-Medium-Hard-Medium	18	36	53	5773.93	laag
Hard-Medium-Hard-Medium	18	36	54	5773.85	laag
Hard-Medium-Hard-Medium	18	36	55	5773.97	laag
Hard-Medium-Hard-Medium	18	36	56	5774.31	laag
Hard-Medium-Hard-Medium	18	36	57	5774.87	laag
Hard-Medium-Hard-Medium	18	37	51	5774.96	laag
Hard-Medium-Hard-Medium	18	37	52	5774.35	laag
Hard-Medium-Hard-Medium	18	37	53	5773.95	laag
Hard-Medium-Hard-Medium	18	37	54	5773.76	laag
Hard-Medium-Hard-Medium	18	37	55	5773.79	laag
Hard-Medium-Hard-Medium	18	37	56	5774.02	laag
Hard-Medium-Hard-Medium	18	37	57	5774.48	laag
Hard-Medium-Hard-Medium	18	38	52	5774.67	laag
Hard-Medium-Hard-Medium	18	38	53	5774.17	laag
Hard-Medium-Hard-Medium	18	38	54	5773.88	laag
Hard-Medium-Hard-Medium	18	38	55	5773.8	laag
Hard-Medium-Hard-Medium	18	38	56	5773.93	laag
Hard-Medium-Hard-Medium	18	38	57	5774.28	laag
Hard-Medium-Hard-Medium	18	38	58	5774.85	laag
Hard-Medium-Hard-Medium	18	39	53	5774.58	laag
Hard-Medium-Hard-Medium	18	39	54	5774.19	laag
Hard-Medium-Hard-Medium	18	39	55	5774.0	laag
Hard-Medium-Hard-Medium	18	39	56	5774.03	laag
Hard-Medium-Hard-Medium	18	39	57	5774.28	laag
Hard-Medium-Hard-Medium	18	39	58	5774.75	laag
Hard-Medium-Hard-Medium	18	40	54	5774.69	laag
Hard-Medium-Hard-Medium	18	40	55	5774.41	laag
Hard-Medium-Hard-Medium	18	40	56	5774.33	laag
Hard-Medium-Hard-Medium	18	40	57	5774.48	laag
Hard-Medium-Hard-Medium	18	40	58	5774.84	laag
Hard-Medium-Hard-Medium	18	41	56	5774.83	laag
Hard-Medium-Hard-Medium	18	41	57	5774.87	laag
Hard-Medium-Hard-Medium	19	34	52	5774.87	laag
Hard-Medium-Hard-Medium	19	34	53	5774.78	laag
Hard-Medium-Hard-Medium	19	34	54	5774.89	laag
Hard-Medium-Hard-Medium	19	35	51	5774.91	laag
Hard-Medium-Hard-Medium	19	35	52	5774.51	laag
Hard-Medium-Hard-Medium	19	35	53	5774.31	laag
Hard-Medium-Hard-Medium	19	35	54	5774.33	laag
Hard-Medium-Hard-Medium	19	35	55	5774.55	laag
Hard-Medium-Hard-Medium	19	35	56	5774.99	laag
Hard-Medium-Hard-Medium	19	36	51	5774.85	laag
Hard-Medium-Hard-Medium	19	36	52	5774.34	laag
Hard-Medium-Hard-Medium	19	36	53	5774.04	laag
Hard-Medium-Hard-Medium	19	36	54	5773.95	laag
Hard-Medium-Hard-Medium	19	36	55	5774.08	laag
Hard-Medium-Hard-Medium	19	36	56	5774.42	laag
Hard-Medium-Hard-Medium	19	36	57	5774.97	laag
Hard-Medium-Hard-Medium	19	37	51	5774.98	laag
Hard-Medium-Hard-Medium	19	37	52	5774.37	laag
Hard-Medium-Hard-Medium	19	37	53	5773.97	laag
Hard-Medium-Hard-Medium	19	37	54	5773.78	laag
Hard-Medium-Hard-Medium	19	37	55	5773.8	laag
Hard-Medium-Hard-Medium	19	37	56	5774.04	laag
Hard-Medium-Hard-Medium	19	37	57	5774.49	laag
Hard-Medium-Hard-Medium	19	38	52	5774.6	laag
Hard-Medium-Hard-Medium	19	38	53	5774.09	laag
Hard-Medium-Hard-Medium	19	38	54	5773.8	laag
Hard-Medium-Hard-Medium	19	38	55	5773.72	laag
Hard-Medium-Hard-Medium	19	38	56	5773.85	laag
Hard-Medium-Hard-Medium	19	38	57	5774.21	laag
Hard-Medium-Hard-Medium	19	38	58	5774.78	laag
Hard-Medium-Hard-Medium	19	39	53	5774.41	laag
Hard-Medium-Hard-Medium	19	39	54	5774.02	laag
Hard-Medium-Hard-Medium	19	39	55	5773.83	laag
Hard-Medium-Hard-Medium	19	39	56	5773.86	laag
Hard-Medium-Hard-Medium	19	39	57	5774.11	laag
Hard-Medium-Hard-Medium	19	39	58	5774.58	laag
Hard-Medium-Hard-Medium	19	40	53	5774.94	laag
Hard-Medium-Hard-Medium	19	40	54	5774.43	laag
Hard-Medium-Hard-Medium	19	40	55	5774.14	laag
Hard-Medium-Hard-Medium	19	40	56	5774.07	laag
Hard-Medium-Hard-Medium	19	40	57	5774.22	laag
Hard-Medium-Hard-Medium	19	40	58	5774.58	laag
Hard-Medium-Hard-Medium	19	41	55	5774.66	laag
Hard-Medium-Hard-Medium	19	41	56	5774.48	laag
Hard-Medium-Hard-Medium	19	41	57	5774.52	laag
Hard-Medium-Hard-Medium	19	41	58	5774.78	laag
Hard-Medium-Hard-Medium	20	35	52	5774.89	laag
Hard-Medium-Hard-Medium	20	35	53	5774.69	laag
Hard-Medium-Hard-Medium	20	35	54	5774.7	laag
Hard-Medium-Hard-Medium	20	35	55	5774.93	laag
Hard-Medium-Hard-Medium	20	36	52	5774.62	laag
Hard-Medium-Hard-Medium	20	36	53	5774.33	laag
Hard-Medium-Hard-Medium	20	36	54	5774.24	laag
Hard-Medium-Hard-Medium	20	36	55	5774.36	laag
Hard-Medium-Hard-Medium	20	36	56	5774.7	laag
Hard-Medium-Hard-Medium	20	37	52	5774.56	laag
Hard-Medium-Hard-Medium	20	37	53	5774.16	laag
Hard-Medium-Hard-Medium	20	37	54	5773.97	laag
Hard-Medium-Hard-Medium	20	37	55	5773.99	laag
Hard-Medium-Hard-Medium	20	37	56	5774.23	laag
Hard-Medium-Hard-Medium	20	37	57	5774.68	laag
Hard-Medium-Hard-Medium	20	38	52	5774.69	laag
Hard-Medium-Hard-Medium	20	38	53	5774.19	laag
Hard-Medium-Hard-Medium	20	38	54	5773.89	laag
Hard-Medium-Hard-Medium	20	38	55	5773.82	laag
Hard-Medium-Hard-Medium	20	38	56	5773.95	laag
Hard-Medium-Hard-Medium	20	38	57	5774.3	laag
Hard-Medium-Hard-Medium	20	38	58	5774.87	laag
Hard-Medium-Hard-Medium	20	39	53	5774.42	laag
Hard-Medium-Hard-Medium	20	39	54	5774.02	laag
Hard-Medium-Hard-Medium	20	39	55	5773.84	laag
Hard-Medium-Hard-Medium	20	39	56	5773.87	laag
Hard-Medium-Hard-Medium	20	39	57	5774.12	laag
Hard-Medium-Hard-Medium	20	39	58	5774.59	laag
Hard-Medium-Hard-Medium	20	40	53	5774.85	laag
Hard-Medium-Hard-Medium	20	40	54	5774.34	laag
Hard-Medium-Hard-Medium	20	40	55	5774.06	laag
Hard-Medium-Hard-Medium	20	40	56	5773.98	laag
Hard-Medium-Hard-Medium	20	40	57	5774.13	laag
Hard-Medium-Hard-Medium	20	40	58	5774.49	laag
Hard-Medium-Hard-Medium	20	41	54	5774.87	laag
Hard-Medium-Hard-Medium	20	41	55	5774.48	laag
Hard-Medium-Hard-Medium	20	41	56	5774.3	laag
Hard-Medium-Hard-Medium	20	41	57	5774.34	laag
Hard-Medium-Hard-Medium	20	41	58	5774.6	laag
Hard-Medium-Hard-Medium	20	42	56	5774.82	laag
Hard-Medium-Hard-Medium	20	42	57	5774.75	laag
Hard-Medium-Hard-Medium	20	42	58	5774.9	laag
Hard-Medium-Hard-Medium	21	36	53	5774.79	laag
Hard-Medium-Hard-Medium	21	36	54	5774.7	laag
Hard-Medium-Hard-Medium	21	36	55	5774.83	laag
Hard-Medium-Hard-Medium	21	37	52	5774.93	laag
Hard-Medium-Hard-Medium	21	37	53	5774.53	laag
Hard-Medium-Hard-Medium	21	37	54	5774.34	laag
Hard-Medium-Hard-Medium	21	37	55	5774.36	laag
Hard-Medium-Hard-Medium	21	37	56	5774.6	laag
Hard-Medium-Hard-Medium	21	38	52	5774.97	laag
Hard-Medium-Hard-Medium	21	38	53	5774.46	laag
Hard-Medium-Hard-Medium	21	38	54	5774.17	laag
Hard-Medium-Hard-Medium	21	38	55	5774.09	laag
Hard-Medium-Hard-Medium	21	38	56	5774.23	laag
Hard-Medium-Hard-Medium	21	38	57	5774.58	laag
Hard-Medium-Hard-Medium	21	39	53	5774.6	laag
Hard-Medium-Hard-Medium	21	39	54	5774.2	laag
Hard-Medium-Hard-Medium	21	39	55	5774.02	laag
Hard-Medium-Hard-Medium	21	39	56	5774.05	laag
Hard-Medium-Hard-Medium	21	39	57	5774.3	laag
Hard-Medium-Hard-Medium	21	39	58	5774.77	laag
Hard-Medium-Hard-Medium	21	40	53	5774.94	laag
Hard-Medium-Hard-Medium	21	40	54	5774.43	laag
Hard-Medium-Hard-Medium	21	40	55	5774.14	laag
Hard-Medium-Hard-Medium	21	40	56	5774.07	laag
Hard-Medium-Hard-Medium	21	40	57	5774.22	laag
Hard-Medium-Hard-Medium	21	40	58	5774.58	laag
Hard-Medium-Hard-Medium	21	41	54	5774.87	laag
Hard-Medium-Hard-Medium	21	41	55	5774.47	laag
Hard-Medium-Hard-Medium	21	41	56	5774.29	laag
Hard-Medium-Hard-Medium	21	41	57	5774.33	laag
Hard-Medium-Hard-Medium	21	41	58	5774.59	laag
Hard-Medium-Hard-Medium	21	42	56	5774.72	laag
Hard-Medium-Hard-Medium	21	42	57	5774.65	laag
Hard-Medium-Hard-Medium	21	42	58	5774.81	laag
Hard-Medium-Hard-Medium	22	37	54	5774.89	laag
Hard-Medium-Hard-Medium	22	37	55	5774.91	laag
Hard-Medium-Hard-Medium	22	38	53	5774.92	laag
Hard-Medium-Hard-Medium	22	38	54	5774.63	laag
Hard-Medium-Hard-Medium	22	38	55	5774.55	laag
Hard-Medium-Hard-Medium	22	38	56	5774.68	laag
Hard-Medium-Hard-Medium	22	39	53	5774.96	laag
Hard-Medium-Hard-Medium	22	39	54	5774.56	laag
Hard-Medium-Hard-Medium	22	39	55	5774.38	laag
Hard-Medium-Hard-Medium	22	39	56	5774.41	laag
Hard-Medium-Hard-Medium	22	39	57	5774.66	laag
Hard-Medium-Hard-Medium	22	40	54	5774.7	laag
Hard-Medium-Hard-Medium	22	40	55	5774.41	laag
Hard-Medium-Hard-Medium	22	40	56	5774.34	laag
Hard-Medium-Hard-Medium	22	40	57	5774.48	laag
Hard-Medium-Hard-Medium	22	40	58	5774.85	laag
Hard-Medium-Hard-Medium	22	41	55	5774.64	laag
Hard-Medium-Hard-Medium	22	41	56	5774.47	laag
Hard-Medium-Hard-Medium	22	41	57	5774.51	laag
Hard-Medium-Hard-Medium	22	41	58	5774.76	laag
Hard-Medium-Hard-Medium	22	42	56	5774.8	laag
Hard-Medium-Hard-Medium	22	42	57	5774.73	laag
Hard-Medium-Hard-Medium	22	42	58	5774.88	laag
